gene,de_coef,de_pval,dv_coef,dv_pval,de_fdr,dv_fdr
AKAP13,-0.7145004849607501,6.170642591653561e-07,0.1778778423525572,0.14,2.081130406700843e-06,0.37009900990099015
ISG20,3.760104451377835,5.175561258823894e-11,-1.6984240506522805,5.478936490286286e-22,3.3032865086198715e-10,4.388628128719315e-19
ANPEP,-0.5056226097883919,3.568485564663698e-13,-0.04712160980547349,0.4756,2.858356937295622e-12,0.7034612546125462
IDH2,0.33878391511964107,0.00025675380780103854,-0.36664596240510594,0.6752,0.00045150340296077257,0.8346222222222223
CIB1,-0.6616615144842972,2.3335720878380027e-20,0.9298018830824404,0.0536,3.7383824847164805e-19,0.2074086956521739
IQGAP1,-0.08575846349520101,0.0072,-0.48539555009438967,0.4744,0.009580066445182724,0.702392606284658
CHD2,-0.027776997077764636,0.7124,0.38783686705231957,0.8812,0.7382049159120311,0.9436614152202938
VIMP,0.16302035007035054,0.0124,-0.1623781848272427,0.1268,0.016097893030794164,0.3483323076923077
TM2D3,0.023859323577123677,0.978,-0.2725366311726089,0.4776,0.9804480600750939,0.7038778288868446
STUB1,-0.544022543183911,4.3162839892682755e-07,-0.9674383835562859,0.0144,1.499932093450711e-06,0.08976186770428016
UBE2I,-0.48879036364219597,3.1492036915926465e-08,0.7446042817214255,0.4396,1.3382027357908276e-07,0.678457803468208
MSRB1,0.8659777768293954,0.0005795841509888285,0.13086741480334171,0.2504,0.0009435912702074221,0.514283076923077
NDUFB10,-0.972079151775342,1.4227609959011227e-07,0.07853355391418926,0.3512,5.325381110826166e-07,0.605621528525296
RPS2,-0.41309861858985036,4.414333998652681e-33,0.06949694428807873,0.3764,2.020503733097598e-31,0.6262062111801242
RNPS1,-0.5131850869222742,3.524577155277656e-06,0.06107564045367161,0.59,1.0155346407832383e-05,0.7876499999999999
SRRM2,-0.7812166063047912,1.511353584899265e-07,0.3009066027845096,0.6708,5.630670797694471e-07,0.830464914992272
TCEB2,-0.4792413997478127,2.743431477487939e-10,0.30485727527668927,0.0248,1.5529954865497098e-09,0.12733846153846154
LITAF,0.08317592578418578,0.0252,-0.7011265876532519,0.0552,0.031762706530291104,0.2110510739856802
NTAN1,0.8010967385704536,2.7921908888648726e-05,0.9136415268531581,0.0036798390316470854,6.195415240943942e-05,0.04077502628525032
RPS15A,-0.45721111960645894,4.7423403472831023e-20,0.755322863583637,0.0023381591294554384,7.305028111872624e-19,0.03260449809617371
ARL6IP1,-0.06280200543890198,0.1876,0.024946593190218178,0.3264,0.2132968062455642,0.5862026905829597
METTL9,-0.4558957467149466,1.4148131855215482e-09,0.2102499295837259,0.018,7.287880138924502e-09,0.1044782608695652
IGSF6,0.9591750412559775,2.418145649086481e-07,-0.3966022530719888,0.00027931366270224323,8.705324336711331e-07,0.00900606576619703
UQCRC2,-0.314632606429076,0.048,-0.6799746129091041,0.0844,0.05856511805026657,0.27763613963039013
NDUFAB1,-1.3228543402421236,3.0475264028408344e-21,-0.9796330055252289,0.1676,5.676903834129089e-20,0.4099163358778626
