gene,de_coef,de_se,de_pval,dv_coef,dv_se,dv_pval,de_fdr,dv_fdr,distance,ct,distance_bin
UBE2A,0.2952652028159148,0.04744905536629753,7.658829013909167e-05,1.0013587647080084,0.3126997630207493,0.004399560043995601,0.00015432972893774307,0.056525547445255474,689707.0,cM,far
SLC25A5,-0.9096735882815842,0.062294063571692294,2.307589388126e-19,0.5060898348985178,0.3091729550047229,0.0999900009999,3.743422785182178e-18,0.4292203758347569,583593.0,cM,far
IL13RA1,-0.8430780228196043,0.07602640018146822,5.629971942032354e-13,-0.12919086823926015,0.37628026917646135,0.7284271572842715,4.835152373745434e-12,0.8973012277316329,134977.0,cM,far
TSC22D3,-0.095900266965346,0.10755883870554976,0.37446255374462556,-0.2889259817229164,0.42097794160890056,0.5347465253474653,0.41219113181211015,0.8018730715382838,442661.0,cM,far
MORF4L2,-0.010375504861791314,0.07835911867617922,0.8954104589541045,0.9161722329468195,0.421112315506625,0.0532946705329467,0.903852418026582,0.3266841254805817,468614.0,cM,far
ARMCX3,0.3933768169987756,0.09574203975746431,0.0007793977804779926,0.7147987564389833,0.40119948704111413,0.0731926807319268,0.0012223758158668517,0.3650541778120325,2533412.0,cM,far
HNRNPH2,-0.24357090930830816,0.06054736455008696,0.00024045854444554863,-0.17879810783874753,0.37522258768879235,0.6804319568043196,0.00041975698084733816,0.8753877008465287,2748551.0,cM,far
GLA,-0.3866812795542637,0.07795430833898076,1.9167623323053808e-05,0.5140186176263215,0.32987949856177556,0.12618738126187382,4.6360245567506654e-05,0.4610430359678965,2748760.0,cM,far
RPL36A,-0.2768827678003071,0.04067768253579514,8.889869624060484e-09,-0.2474588617376235,0.34982052699934124,0.45855414458554145,4.6964245448161637e-08,0.7762667716630828,2761620.0,cM,far
SH3BGRL,0.06747723616171707,0.06577133043719928,0.3087691230876912,-0.08455578682372265,0.45017477576622716,0.851014898510149,0.34388572238476567,0.9425867888745241,9668988.0,cM,far
PGK1,-0.6023159495016374,0.04425946154317389,2.4174933219635818e-17,-0.21167248402554747,0.27417946624233785,0.41145885411458855,3.208672954606209e-16,0.7581397288842545,6377625.0,cM,far
COX7B,-0.2215717938692921,0.05514603660057957,0.00011773324403542909,0.1835301020153533,0.3947095531284582,0.6124387561243876,0.00022376282830875635,0.8392292170100396,6366326.0,cM,far
RPS4X,-0.4747335106097505,0.019876230591987232,3.264488005979874e-41,0.5576582472078144,0.08135659538786388,0.00012487794331786633,2.9126487431131544e-39,0.0042671058929466665,739610.0,cM,far
IL2RG,0.240432667619689,0.059949622114982365,0.0005751459477242036,0.09947298632674269,0.2431440323230171,0.6808319168083191,0.0009301957623817431,0.8753877008465287,420746.0,cM,far
IGBP1,-0.22679846775541573,0.09052799937895353,0.011398860113988602,0.3780436156251239,0.49027373952787195,0.41235876412358763,0.014751466029867603,0.7581397288842545,1399406.0,cM,far
MSN,0.24622372898276937,0.04331626420174707,0.0015019381716420636,0.23540679227493602,0.3665621632975488,0.49275072492750727,0.002217015352626061,0.7857313376690082,330454.0,cM,far
PLP2,-0.4185917194718011,0.050414654215591895,2.0138788040464825e-11,-0.2652253794412575,0.2568157802280607,0.29517048295170484,1.456887098783176e-10,0.6639268846224622,234612.0,cM,far
WAS,-0.38811587487680654,0.06936506883039717,1.0062602595032153e-05,0.7138105225640817,0.4100432964330262,0.11158884111588842,2.6791690891540865e-05,0.44359326443593267,206977.0,cM,far
RBM3,-0.5930741212421438,0.08725420407856856,2.6343622072473607e-06,0.14500920025031525,0.5229785652637474,0.7659234076592341,8.427859969799327e-06,0.91799887871019,104830.0,cM,far
NDUFA1,-0.18019031586777648,0.05390232237553665,0.0010406749451904124,0.7428681230036039,0.5229772231647266,0.2916708329167083,0.0016008850210496189,0.6639268846224622,613786.0,cM,far
LAMP2,0.48591591392648525,0.06583056397900033,4.3511202062882835e-05,0.20704286439458383,0.3875156999681847,0.5826417358264173,9.559369427221592e-05,0.8310147670845703,16252.0,cM,far
STAG2,0.08575908478771893,0.096540364284489,0.37196280371962803,0.32449086615155653,0.4858618139459717,0.47565243475652436,0.4097203448379442,0.7818542061031031,3474266.0,cM,far
HPRT1,0.09977267903481321,0.0957757633293431,0.30146985301469853,0.3631809009176635,0.5038453044190114,0.46535346465353467,0.3362226277372263,0.7762667716630828,3703571.0,cM,far
IDO1,4.319814552683407,0.12527039726954667,8.699352751699664e-08,-2.1146502707445145,0.23166531189828024,2.913953051930499e-34,3.980387612316142e-07,7.799681002333968e-32,1518982.0,cM,far
TM2D2,0.5733900075080273,0.07117637404716957,7.090354763188566e-05,0.6461906100316128,0.48038383211006536,0.1912808719128087,0.00014505872292587053,0.5804566159925361,610744.0,cM,far
WHSC1L1,-0.18577112262550366,0.10978026743727975,0.08999100089991001,0.26756461216032834,0.5617737869780266,0.625037496250375,0.10681858643403952,0.8420603682536587,971.0,cM,far
LSM1,-0.20634080593815307,0.08084095307366504,0.0103989601039896,0.7870046650991498,0.5364431180325511,0.1556844315568443,0.013544793128148661,0.5165892501658925,206513.0,cM,far
GTF2E2,0.7028933658196854,0.09894177396085443,0.00027286799155186225,0.24444825292041591,0.46432688512729636,0.5715428457154285,0.00047202454269661923,0.820858039307776,698.0,cM,far
LEPROTL1,0.6737074326550858,0.08267066395943445,0.00013815225809390473,-0.9430465350355888,0.4341778327059221,0.1596840315968403,0.0002582916490090931,0.5201877378185102,1934.0,cM,far
TMEM66,0.18096195428431713,0.03722091961108399,0.0002575345781657659,-0.032294185703051155,0.20647730097308398,0.8786121387861214,0.000446235913674544,0.9559966767550887,16489.0,cM,far
BNIP3L,0.32631481134412,0.058858639612673805,0.00034683025215438495,0.20893697892000304,0.382157858419763,0.5684431556844316,0.0005869435036458822,0.8190501129259271,89747.0,cM,far
SLC25A37,-0.43575593456140116,0.07332562290872965,2.246739407252045e-06,-0.5367695404970896,0.32877425032515717,0.11438856114388561,7.348805474637036e-06,0.4513710791083054,34501.0,cM,far
UXT,-0.1151726519393586,0.06003350917656378,0.0560943905609439,0.2201363591509889,0.44228621897832127,0.5993400659934006,0.06845561644443458,0.8349251729939657,810153.0,cM,far
DOK2,-0.883912726561706,0.08677524387908861,1.4056485733438897e-12,0.08008973642092056,0.3178621755523199,0.7981201879812019,1.1696744086996306e-11,0.93152690544899,1580436.0,cM,far
ASAH1,0.225967455583928,0.04555688693286905,0.0002519898673393189,-0.14529492790629986,0.21623430639003877,0.48105189481051897,0.0004375088939966986,0.7818542061031031,37648.0,cM,far
CTSB,0.5799276160568743,0.025259569983661367,1.826913005423396e-05,-0.11079739198633837,0.0756376131749251,0.1454854514548545,4.459000435729444e-05,0.4981868550884783,495254.0,cM,far
CLN8,-0.5695862059963464,0.09730355356627154,3.008223489260072e-06,-0.6212344417745033,0.37991637507418874,0.1014898510148985,9.454416680531655e-06,0.43005989638503167,933767.0,cM,far
ATP6AP1,-0.4989565248742139,0.08746134468624646,6.105836791034073e-06,0.06323132772270044,0.4367311774472705,0.8712128787121288,1.7325042202121413e-05,0.9524628204300061,30086.0,cM,far
FLNA,-0.4291676335825231,0.050248413388313665,1.3825207000999713e-09,0.258359135326996,0.32273359623583353,0.42775722427757223,7.92974372985912e-09,0.7647941989170886,23591.0,cM,far
SSR4,0.14162895406087292,0.04659694089909944,0.0026997300269973002,-0.15739244599680827,0.30319378171999145,0.5820417958204179,0.0037604218762859187,0.8310147670845703,66329.0,cM,far
BCAP31,0.019667500877782396,0.05143488599006989,0.6964303569643036,0.26657768766402695,0.2982946618598734,0.32986701329867013,0.7253353782650269,0.6989002946671032,2305.0,cM,far
VMA21,-0.33341173759420334,0.10744814582319692,0.0014998500149985001,-0.5367718765428064,0.6398820994029457,0.4156584341565843,0.002215969755370369,0.7603046073524766,779961.0,cM,far
IDS,-0.7272510068946907,0.09942514170266412,3.384354144930638e-08,0.15104335433104082,0.6626762073419016,0.8184181581841816,1.6470523505329107e-07,0.9371391219087047,1586205.0,cM,far
ATP6V1B2,0.4570133743795121,0.03952020647821277,7.838529217612548e-06,0.46788885736994223,0.2386649141321357,0.051794820517948204,2.166725976503572e-05,0.3224079136487895,4983.0,cM,far
GOLGA7,0.07826990557808423,0.09518296930431422,0.40555944405559446,0.9820806259071264,0.5260683051447749,0.0663933606639336,0.4439866851760632,0.352436703524367,98469.0,cM,far
CFP,-0.04364585263451522,0.03469070710101532,0.20487951204879512,0.15756204156663595,0.12873143594616412,0.22157784221577842,0.23253462639601766,0.6093390660933906,839028.0,cM,far
NDUFB11,-0.41564408770047495,0.05978104392081388,7.762676053571646e-08,0.6456340605499143,0.43490589367615184,0.1362863713628637,3.5824303856425467e-07,0.47824562521913755,1323829.0,cM,far
ARF5,-0.29977777352813895,0.07059258739970703,7.146551612900091e-05,0.536060471912527,0.4119080304051668,0.1977802219778022,0.00014602241590734791,0.586042502760794,303427.0,cM,far
CAPZA2,0.42464940226138653,0.05299265100113505,0.00010689029411417491,1.0526088787475587,0.43337147480412375,0.023397660233976603,0.0002055877992184011,0.20266208673250322,8863.0,cM,far
TFEC,1.3887289894112167,0.06807913209501464,1.2704652076362256e-06,0.08091053159358991,0.4550153999243219,0.8474152584741526,4.454950051230957e-06,0.9420702466406194,716988.0,cM,far
HBP1,0.9968900613012232,0.08276977410854693,1.399965657396554e-05,0.1004453529040171,0.41614033987948956,0.805019498050195,3.524051482412015e-05,0.9351585014409222,161297.0,cM,far
NAMPT,0.05036813975874779,0.05288967056205348,0.33726627337266274,-0.33814873231395787,0.3765185196528266,0.3578642135786421,0.37355147243896303,0.7218228051881529,411.0,cM,far
POLR2J,-0.4891833072676403,0.06425897380961546,3.2888325637473807e-10,0.286183370620386,0.500756662567841,0.545945405459454,2.0713196460307032e-09,0.8058716187204809,865761.0,cM,far
ORAI2,-0.32891365562346514,0.08043342878147203,0.0002734116729509219,0.03300774608909199,0.41933147547588845,0.9344065593440656,0.0004721496201711619,0.9798342199678337,908370.0,cM,far
ZNHIT1,-0.9628725110131916,0.08586006455435825,7.789236419335348e-13,0.04659925654006622,0.5482113995670153,0.9307069293070693,6.549483607043229e-12,0.9786372148125502,117745.0,cM,far
TSC22D4,0.3271822827401094,0.068539972331138,0.000216095952252751,0.38654661668145973,0.4605569549462428,0.38166183381661833,0.0003826351701410342,0.740074131842518,68744.0,cM,far
PILRA,0.8220466839567878,0.03743471009646746,9.310001075472679e-06,-0.31147622053717094,0.21775913422880178,0.14678532146785322,2.5003113256202547e-05,0.5003849825987865,173933.0,cM,far
LAMTOR4,-0.43663211031146065,0.042287004588697386,6.577129000048219e-11,0.12892337681134902,0.33731589563036235,0.6979302069793021,4.5925518148162783e-10,0.8851762021903571,394491.0,cM,far
ATP5J2,-0.6131277531276421,0.06000033188861131,1.5022518571793122e-11,0.4585182808219789,0.4107906618102622,0.25907409259074093,1.1118048307050577e-10,0.6428268488135896,21438.0,cM,far
BUD31,0.0224462252211044,0.05101703720550487,0.6545345465453455,0.005494129659212233,0.48669617372270135,0.9897010298970103,0.6861504450077185,0.9997807478326011,22570.0,cM,far
ARPC1B,-0.4741597137187158,0.021490481372805292,1.253485639412312e-22,0.204463355618181,0.12919321549383905,0.11348865113488651,3.0046237864121987e-21,0.44892308798676783,44662.0,cM,far
ARPC1A,-0.12919826265997,0.07447188215713241,0.08289171082891711,-0.654027436734715,0.5480696051816261,0.27917208279172084,0.09868353416696878,0.6516720420981158,75239.0,cM,far
BRI3,0.14226467490879657,0.04094438761179749,0.0013740655895797638,-0.39980086728502445,0.27584861085065504,0.1347865213478652,0.0020585348291652056,0.4778524355070011,1132182.0,cM,far
SHFM1,0.001199235705979522,0.042563485670266486,0.9766023397660234,-0.21116620825868165,0.4079117054783258,0.5825417458254175,0.9784300422110004,0.8310147670845703,259666.0,cM,far
SAMD9L,2.621440138772149,0.07295164177677815,2.327379936307771e-08,-0.980088056137051,0.28824012951826133,0.013098690130986902,1.1430495956300552e-07,0.1374934401984638,523.0,cM,far
SRI,0.6555640955405522,0.058399572389868176,3.6179283499399514e-05,0.9349596492172629,0.2773812744267312,0.0024997500249975004,8.103755829851551e-05,0.03683117926739437,4994.0,cM,far
ATP6V1F,-0.00976186948371241,0.020252478643971148,0.6347365263473652,-0.17217667275241746,0.083164649027017,0.0375962403759624,0.6671379982420605,0.27049472830494725,49971.0,cM,far
C7orf73,-0.4043866818951512,0.06311318193169525,2.351751898601145e-07,0.08794362219574663,0.4718519631423836,0.8397160283971603,9.810165062736206e-07,0.9401154658053358,87028.0,cM,far
MTPN,0.2284146778438183,0.07303616398038097,0.0023997600239976003,-0.6565691807281744,0.3852716942570147,0.0918908109189081,0.003395607575806296,0.40993511759935114,56251.0,cM,far
MKRN1,0.40810111238296726,0.07523359775949956,0.0018435965889615203,-0.5233181255670342,0.4080436294068502,0.19418058194180582,0.0026578241668511683,0.5807337329581753,392820.0,cM,far
DDX3X,0.2254780060337471,0.06402518461063686,0.003839040732699835,-0.17857709423527351,0.4346559386122382,0.6588341165883411,0.005233870472594172,0.8630404496255104,1447.0,cM,far
ATP6AP2,-0.41698360297543907,0.06688209730876929,3.353828126878588e-07,-0.17216926066141736,0.41958237559862716,0.6821317868213179,1.3499368350293265e-06,0.8753877008465287,39673.0,cM,far
DYNLT3,0.5203587576490143,0.10030685016126749,0.00019131494504471923,-0.6098597259414091,0.5407355284513298,0.43325667433256676,0.00034375555418987753,0.7647941989170886,2425839.0,cM,far
CYBB,-0.130846693669514,0.0410516906982014,0.0023997600239976003,-0.2534074580382553,0.22821337114173468,0.2512748725127487,0.003395607575806296,0.636013563997931,2475191.0,cM,far
GK,-0.13493470641986965,0.07104118572195044,0.05729427057294271,0.4935877610817037,0.4613969791840155,0.26607339266073393,0.06981380769358574,0.6454892275122941,6879470.0,cM,far
SAT1,1.3140665449853166,0.02326923703834504,3.815813936254888e-07,0.359904016772742,0.13292808574493364,0.010198980101989802,1.5058749569092217e-06,0.1137469586374696,9284.0,cM,far
ACOT9,1.6207260045844318,0.06819842036328436,2.81691210364886e-06,-0.4215205448517766,0.41859878017506247,0.35626437356264373,8.905434721378089e-06,0.7206052694478663,7089.0,cM,far
SH3KBP1,-0.6794923840362799,0.09586973343055723,3.840965456057959e-07,0.2672086147055051,0.5152864457926459,0.6111388861113889,1.511909441771834e-06,0.8381631520878655,3885964.0,cM,far
AP1S2,-0.4691095476136992,0.04159161341417261,3.195144892031007e-13,0.13708952594303966,0.19795896770761684,0.48675132486751327,2.8194520310998888e-12,0.7839708029197079,700632.0,cM,far
TIMP1,-0.43121549520182995,0.02391286562840496,6.437357756463394e-29,1.0232034393247726,0.044985635682635035,3.113524599519393e-06,2.4615229897333835e-27,0.00022728729576491569,883992.0,cM,far
RAB9A,0.9544768980690782,0.06768740071600668,1.908291859578796e-05,-0.29498281027186024,0.290327207709408,0.294970502949705,4.622498833308517e-05,0.6639268846224622,710600.0,cM,far
HCCS,-0.22022986557253135,0.09166019835485865,0.0168983101689831,-0.04884617937132912,0.5151661270976968,0.9101089891010898,0.021590044655041257,0.9690336926572244,1758365.0,cM,far
DNAJB6,0.13264505158606968,0.044306015065315264,0.0032996700329967,-0.0025961041284149455,0.33860811255531564,0.9933006699330067,0.004537046295370463,0.9997807478326011,23259.0,cM,far
INSIG1,-1.6655250047453813,0.07698728337592313,7.441849104531361e-20,-0.04719972809847399,0.19548927483651618,0.8167183281671833,1.2321247074100378e-18,0.9371391219087047,91905.0,cM,far
PRKAG2,0.2817693085212431,0.09022309445923374,0.001999800019998,-0.4622558227928046,0.4571023955472762,0.3224677532246775,0.002865012339087233,0.6928661800486619,211628.0,cM,far
RHEB,0.1355018359358838,0.04349298865024639,0.0024997500249975004,0.08881306922845787,0.28124395688381953,0.7470252974702529,0.00351849127094302,0.9095707675828484,121515.0,cM,far
NUB1,1.6734764751270628,0.07996830960382037,1.0793941676005015e-05,-0.3093313694336472,0.3461756311402798,0.3471652834716528,2.843382394006656e-05,0.711157455683003,831.0,cM,far
GIMAP7,1.2042316385943272,0.09828979536529342,2.6673468361258617e-05,-0.2664329805990005,0.19580814218010473,0.1812818718128187,6.271975137361836e-05,0.5642222599445481,107621.0,cM,far
ZYX,-0.29723620118922117,0.08071374012918973,0.0004867015817671134,0.5248930245737564,0.35563385596391306,0.1354864513548645,0.0007984093363820063,0.47822250741958766,38662.0,cM,far
NDUFB2,-0.02632064926537242,0.04087339392072473,0.5167483251674833,-0.020715145560883774,0.32575685656936026,0.9412058794120588,0.5562317762861784,0.9828196634172733,627685.0,cM,far
TMSB4X,-0.14897360864414486,0.01844180475170482,4.1064907017463966e-10,0.18147090394394352,0.059568387983480325,0.0020997900209979003,2.5171847583987453e-09,0.03476559560538792,2640.0,cM,far
CD36,0.04979225239586317,0.07223924405640769,0.4801519848015198,0.3994380014325813,0.19852250319225254,0.051094890510948905,0.5189260347181971,0.3217976241591527,4378381.0,cM,far
VDAC3,-0.33809263149453683,0.10655005674052388,0.0020997900209979003,-0.3836944832828243,0.408415089275861,0.36566343365663434,0.0030002337844507363,0.7277019509944916,174221.0,cM,far
ATP6V1H,0.8101968759026634,0.09440319704189938,3.484779684434352e-05,-0.5670029905108931,0.43034608258322615,0.23497650234976503,7.817763787942717e-05,0.6215046804022389,2096385.0,cM,far
C9orf78,-0.2568547068313888,0.09636330146891878,0.008999100089991,1.4860360762250575,0.42194187621751944,0.011498850114988501,0.011778773222922206,0.12394062607162103,27247.0,cM,far
TOR1A,0.14080041859065962,0.09113400824358078,0.12338766123387661,-0.13596942728600778,0.4358617696381295,0.7392260773922608,0.1440120522831438,0.9028114679026393,28118.0,cM,far
ENG,-1.1696679276632664,0.07557031738620298,2.273804767218388e-20,0.738496936076052,0.3850864058310206,0.06059394060593941,4.1496937001735585e-19,0.3432199033617765,239415.0,cM,far
RPL12,-0.1721835882366286,0.01964240625338383,1.1373379422103078e-11,0.20329352158154906,0.12206132432080902,0.09429057094290572,8.495649931115135e-11,0.41593873399545295,642765.0,cM,far
HSPA5,-0.0332325333939414,0.05712513010174125,0.5564443555644436,0.6512605358549426,0.13776310208128098,0.00033891411974758815,0.5937871329146156,0.008123822034546665,43543.0,cM,far
RPL35,-0.12608373267009257,0.030287376980351766,0.00010220930034867568,0.17003615033587913,0.17126707473337704,0.30956904309569044,0.0001975308500120014,0.6854678168546782,90280.0,cM,far
RAB14,0.1015477171706778,0.09556698081334224,0.28187181281871815,0.21442626037681123,0.5645715045255867,0.708029197080292,0.31546071873648873,0.889745610728442,407974.0,cM,far
ATP6V1G1,0.3070509306718992,0.027143515339481908,1.8614758486411674e-05,-0.15063095782862168,0.14853934876683275,0.32056794320567944,4.529591231693508e-05,0.6910498211923773,85023.0,cM,far
SLC31A2,1.5269290426770412,0.05245355560616777,1.0952771391399325e-06,0.201033522124869,0.2870380342265423,0.46295370462953706,3.952842888671307e-06,0.7762667716630828,217965.0,cM,far
TXN,1.3863446300202993,0.03696115785090781,1.004264883965263e-07,0.275380046909689,0.12387926773363425,0.029397060293970604,4.5177854443927515e-07,0.22807574315032267,2460333.0,cM,far
ERP44,0.3435035745291289,0.0514024382437956,0.00011209445784988287,0.15472645755730896,0.39951148816266685,0.7116288371162883,0.00021482541683402374,0.891284682911288,111082.0,cM,far
SEC61B,0.019131473531219335,0.03836993574383577,0.6233376662333766,0.2889411769839692,0.32767671323756514,0.36536346365363465,0.6573081365533834,0.7277019509944916,334928.0,cM,far
NANS,-0.18859827078303437,0.058405106652695875,0.0015998400159984002,-0.1431264434558118,0.35428025045738126,0.6647335266473353,0.002348576842498566,0.8651524815156025,40771.0,cM,far
ANP32B,-0.7344453223985606,0.11276793983825129,4.3045854035493796e-06,0.881778883699587,0.44161751651666203,0.1075892410758924,1.2742541960322865e-05,0.4401041192638841,60749.0,cM,far
ITGB2,0.9324989519568396,0.09478851332251827,5.896418005608194e-05,0.08966840508928288,0.43069006473776605,0.8369163083691631,0.00012492938412937677,0.939921392476137,949782.0,cM,far
FAM120AOS,0.28213752537348336,0.10006685990207918,0.0047995200479952005,-0.9197425358610345,0.529347347589856,0.1342865713428657,0.0064718968909154425,0.4778524355070011,712995.0,cM,far
NINJ1,1.0031371485082827,0.02779463524866267,9.670811899445636e-07,-0.07860688222843434,0.11852526959688574,0.49855014498550143,3.5378869955602945e-06,0.7896168962985358,1032325.0,cM,far
C9orf89,0.44135521948477807,0.047369160174978595,6.411226988182679e-05,-0.16259751881954015,0.25832711263458674,0.5214478552144786,0.00013409563422776976,0.7967376032349818,1056685.0,cM,far
CTSL,0.9253338958916751,0.03696984330941681,5.046137613104927e-06,-0.3067750340712164,0.07314159287651165,0.0001802283843820657,1.4575714040731138e-05,0.005566284333030721,51174.0,cM,far
FNBP1,0.4589887458293092,0.08774541355143332,0.0005620131154063182,-0.4392834849954454,0.42113325022187925,0.2790720927907209,0.0009117780801511325,0.6516720420981158,52827.0,cM,far
RPL7A,-0.5661752890595776,0.034090216822500886,2.57340544258817e-22,0.2872621032916609,0.22187542978380168,0.20207979202079793,5.8209706208402824e-21,0.5953642295733864,210510.0,cM,far
SURF4,-0.3682229902375033,0.09856004213525414,0.0004058645424939611,0.2525146132994469,0.45845060327472037,0.5653434656534346,0.0006778317523136529,0.8172291681722916,228370.0,cM,far
FCN1,0.804921556157841,0.027870519409520803,1.265063875653536e-06,-0.16753427838370713,0.09758633624922514,0.08649135086491351,4.44571681465991e-06,0.4016912429794484,1032434.0,cM,far
SRGN,0.03441612690549852,0.017544793338889204,0.051594840515948405,-0.2592543639542442,0.06746675444419405,0.00025604478965963204,0.06325291135008636,0.0068534655365561515,231326.0,cM,far
HNRNPH3,-0.3811227933372598,0.07429066893646485,2.53890066833707e-05,-0.372564279723286,0.40343065948989376,0.34136586341365865,6.005117044697105e-05,0.704098820887142,980626.0,cM,far
NRBF2,0.428406312890004,0.07482399991939205,0.00016978731909245888,0.2128388538326169,0.44434095041234556,0.6281371862813718,0.00030845976749150337,0.8420603682536587,1302156.0,cM,far
UBE2D1,0.7719943633731343,0.06123709883855782,0.00035605121593468986,-0.3115838345815468,0.4276416962238794,0.48295170482951705,0.0006012810229138926,0.7818754414881092,17008.0,cM,far
HNRNPF,-0.013984825241034813,0.05850506424825966,0.8089191080891911,-0.15288103030413688,0.33906732512589965,0.6458354164583542,0.8285230150454342,0.8536721636478327,8837.0,cM,far
CREM,1.1013159381944582,0.05967132899130079,1.07696215122353e-05,0.2072314088766221,0.19982505244582777,0.3077692230776922,2.843382394006656e-05,0.6843141411999878,182887.0,cM,far
EPC1,0.07812113090417627,0.09416156255938599,0.40735926407359263,0.3900379540024049,0.5397946276648208,0.4570542945705429,0.44504692387904066,0.7762667716630828,1834839.0,cM,far
KIF5B,-0.10080367638414456,0.05758518535910927,0.07949205079492051,0.6056397973470761,0.4449327304057569,0.17698230176982302,0.09498826903023984,0.5562300912765866,1583684.0,cM,far
MAP3K8,-0.6618533624292021,0.09431718562980045,4.2784407411611054e-07,0.0007930824735803728,0.41174870809145664,0.9985001499850015,1.6597043068368928e-06,0.99992268685904,1411.0,cM,far
HNRNPK,-0.130041031586588,0.04244535987118712,0.0016998300169983002,-0.30002512075349747,0.2886204875540631,0.28387161283871615,0.002477247738021116,0.6554870375031462,3694027.0,cM,far
ABI1,0.6126645842688517,0.09720654993967583,2.4808886033321315e-05,-0.1517878861092701,0.6147972048715926,0.7971202879712029,5.88523943419705e-05,0.93152690544899,642944.0,cM,far
DNAJC1,0.9133617637632213,0.08221727488264344,0.0005157492846279272,-0.010293947286376849,0.43855159137441696,0.9796020397960205,0.0008443357299821111,0.9963526763219815,364899.0,cM,far
ATP5C1,-0.10434409719341728,0.08416860850693463,0.2181781821817818,-0.2307085867212618,0.4506725729616764,0.6220377962203779,0.2464093956286509,0.8409029467423628,1204437.0,cM,far
RBM17,-0.29359909483615126,0.0928729019182155,0.001999800019998,-0.2267929385448047,0.42869394578927406,0.5685431456854314,0.002865012339087233,0.8190501129259271,49506.0,cM,far
GDI2,0.11977126997775699,0.06598136416814103,0.06869313068693131,0.21535328515583393,0.41000174970316794,0.5992400759924008,0.08294824652873059,0.8349251729939657,129124.0,cM,far
KLF6,1.3934430583448998,0.04370728468841811,1.1095176191092137e-05,-0.24687300297515571,0.26219872916813586,0.38076192380761925,2.9068275632779723e-05,0.740074131842518,213.0,cM,far
MRPL41,-0.5230979945578057,0.08595859198426556,1.4905728824269646e-06,1.144094431999218,0.4027874948743074,0.014098590140985901,5.104179209334126e-06,0.14421869914919336,26974.0,cM,far
TUBB4B,-0.25515048567420534,0.09298737590919957,0.0065993400659934,0.10411645505315444,0.4444668932471301,0.8026197380261973,0.008723078309453005,0.9347822639893867,337565.0,cM,far
DPP7,-0.3084754599318691,0.08597805548212416,0.0008881386371617775,-0.21487174610987086,0.4441350602555681,0.6147385261473852,0.0013861522364254759,0.840061572074085,383806.0,cM,far
EDF1,-0.4222002234954154,0.03928840275784837,3.261748452514527e-14,0.4469314737370376,0.39396937827263345,0.2415758424157584,3.174768493780806e-13,0.6293224810420093,137857.0,cM,far
APBB1IP,0.0104665225934568,0.11041698912711521,0.9205079492050795,0.6217618753832027,0.5321935279145942,0.24737526247375263,0.9274377455604502,0.6346400503719596,942089.0,cM,far
CEBPD,1.1329789042697922,0.08003332036426719,0.0003615132015240867,0.34790368894243534,0.30401937985409794,0.2415758424157584,0.0006098636571929445,0.6293224810420093,78215.0,cM,far
TLE4,0.5015749722390686,0.10668594450639796,0.0005526717338971209,-0.0016747665298844938,0.5699306046326266,0.9971002899710029,0.0008992814636664399,0.99992268685904,6438942.0,cM,far
ANXA1,0.5790682739278539,0.026521688308116798,0.00018627803085928806,-0.09858512441704972,0.09037620596661693,0.27717228277172284,0.0003353839882959828,0.6507875528236651,19034.0,cM,far
EIF3E,-0.6988911335760416,0.09054693454414037,1.6086372910153643e-09,0.2044968971208969,0.4041325052498993,0.6301369863013698,9.128874520744434e-09,0.8440334686398359,892771.0,cM,far
ATP6V1C1,0.2337553813733645,0.05842423551219585,0.0008916793249487516,0.3588508238590112,0.3151388345443267,0.24177582241775822,0.001390327180454073,0.6293224810420093,214464.0,cM,far
ZNF706,0.3208660273243252,0.03743063438790087,4.6737308270929843e-05,0.2640783452203848,0.23306026677219682,0.2780721927807219,0.00010198385473249094,0.6512310868038561,1447816.0,cM,far
YWHAZ,0.09650010612334829,0.062096537080306276,0.11828817118288171,-0.2117032179287369,0.4279033663963167,0.6172382761723828,0.13836183752345815,0.8404254009674919,1328227.0,cM,far
PABPC1,-0.5282317333529276,0.027988530495583128,1.9199865332332873e-22,0.46710302539554815,0.14298786330670568,0.0022778544031440864,4.4049976748180845e-21,0.03584003187265205,1108199.0,cM,far
COX6C,-0.11239950247192414,0.06307086343612868,0.0720927907209279,-0.14898576204327404,0.42074386532521224,0.7103289671032896,0.08679237023823855,0.8905451375237183,282033.0,cM,far
RPL30,-0.05681181244838365,0.020460778043079508,0.0053994600539946005,0.29296856781419583,0.20387193647093563,0.14478552144785523,0.007226277372262774,0.49684946035311,259694.0,cM,far
MTDH,-0.3111198179349669,0.06182782693603384,6.539615841908669e-06,-0.06621381008285536,0.3653844860096409,0.8451154884511549,1.8329185064756238e-05,0.9412312582888729,599752.0,cM,far
UQCRB,-0.7564547710823882,0.05551706626369163,6.7254383292503734e-21,-0.0725089527908217,0.36868575895337447,0.8329167083291671,1.3486952723727358e-19,0.9380534597311657,963415.0,cM,far
RIPK2,1.4188409754241849,0.09019731501909271,5.748404572358646e-06,-0.21093939178142143,0.43346750682960455,0.567043295670433,1.6426935486135206e-05,0.8189492201858951,27532.0,cM,far
CA2,0.11685930392968279,0.09734253781580102,0.22707729227077292,-0.1038577715513004,0.239340276701489,0.6674332566743326,0.2560998113671779,0.8658075368933695,4265964.0,cM,far
