SOURCE,TARGET,CTRL,STIM,CTRL_MAG,STIM_MAG
GTF2B,ARGLU1,-0.3194637775886804,-0.12923305470030755,0.3194637775886804,0.12923305470030755
GTF2B,GMFB,0.32019585301168263,0.0984349213540554,0.32019585301168263,0.0984349213540554
GTF2B,ACTR10,0.322566919028759,0.0006998752942308784,0.322566919028759,0.0006998752942308784
GTF2B,ARPP19,-0.4666114313295111,-0.15550737082958221,0.4666114313295111,0.15550737082958221
GTF2B,CHD2,-0.30741800903342664,0.05854199454188347,0.30741800903342664,0.05854199454188347
GTF2B,ZNF267,0.33490010909736156,0.2304563084617257,0.33490010909736156,0.2304563084617257
GTF2B,PSMD7,0.3984518274664879,-0.33718985691666603,0.3984518274664879,0.33718985691666603
GTF2B,TERF2IP,0.39964316925033927,0.03873781859874725,0.39964316925033927,0.03873781859874725
GTF2B,GRB2,0.3459169566631317,-0.08227332856040448,0.3459169566631317,0.08227332856040448
GTF2B,RGS19,-0.32438772008754313,-0.15457529667764902,0.32438772008754313,0.15457529667764902
GTF2B,PSMC4,-0.4530571480281651,0.04157248139381409,0.4530571480281651,0.04157248139381409
ZNF655,AGTRAP,-0.33088845666497946,-0.10061512514948845,0.33088845666497946,0.10061512514948845
ZNF655,KHDRBS1,-0.3038179255090654,-0.004722377751022577,0.3038179255090654,0.004722377751022577
ZNF655,LAMTOR5,-0.3683420866727829,-0.08197627775371075,0.3683420866727829,0.08197627775371075
ZNF655,HAX1,-0.3332262299954891,0.012453599832952023,0.3332262299954891,0.012453599832952023
ZNF655,SS18L2,-0.3042848340701312,0.029930444434285164,0.3042848340701312,0.029930444434285164
ZNF655,NDUFB5,-0.32984496653079987,0.10880199912935495,0.32984496653079987,0.10880199912935495
ZNF655,PAK2,-0.303137443959713,-0.12098161783069372,0.303137443959713,0.12098161783069372
ZNF655,COMMD8,-0.310928363353014,-0.03627972863614559,0.310928363353014,0.03627972863614559
ZNF655,TMEM165,-0.3966384418308735,-0.0982604417949915,0.3966384418308735,0.0982604417949915
ZNF655,C4orf3,0.3208060245960951,-0.004504047561567859,0.3208060245960951,0.004504047561567859
ZNF655,SRP19,-0.3179954010993242,-0.04376954957842827,0.3179954010993242,0.04376954957842827
ZNF655,ZNF655,0.8731422424316406,0.8739202097058296,0.8731422424316406,0.8739202097058296
ZNF655,SH3BGRL,-0.3113057017326355,-0.07767536444589496,0.3113057017326355,0.07767536444589496
ZNF655,YWHAZ,-0.35861080838367343,-0.0432799782447546,0.35861080838367343,0.0432799782447546
ZNF655,UBE2N,-0.30954787181690335,-0.11035348009318113,0.30954787181690335,0.11035348009318113
ZNF655,PSMA6,-0.40059274807572365,-0.13860085979104042,0.40059274807572365,0.13860085979104042
ZNF655,CHURC1,-0.319032846018672,0.16440424183383584,0.319032846018672,0.16440424183383584
ZNF655,VPS35,-0.3976365886628628,0.14725712779909372,0.3976365886628628,0.14725712779909372
ZNF655,APRT,-0.3173701763153076,0.07095396402291954,0.3173701763153076,0.07095396402291954
ZNF655,EIF1,0.38947213627398014,-0.08932629693299532,0.38947213627398014,0.08932629693299532
ZNF655,STAT3,0.3269524574279785,-0.18543047457933426,0.3269524574279785,0.18543047457933426
ZNF655,ATP5H,-0.3404618303757161,-0.05752700171433389,0.3404618303757161,0.05752700171433389
ZNF655,MYL12B,0.37087233550846577,-0.09630153561010957,0.37087233550846577,0.09630153561010957
ZNF655,RPS28,0.3002499835565686,-0.10665612760931253,0.3002499835565686,0.10665612760931253
ZNF655,WDR83OS,-0.3136168494820595,0.17664341814815998,0.3136168494820595,0.17664341814815998
ZNF655,IFI30,0.30575698614120483,0.15270429919473827,0.30575698614120483,0.15270429919473827
FOS,C9orf78,0.39719915110617876,0.007649639621376991,0.39719915110617876,0.007649639621376991
FOS,VDAC2,-0.4207641379907727,-0.1163552226498723,0.4207641379907727,0.1163552226498723
FOS,FOS,0.9986310601234436,0.9989620074629784,0.9986310601234436,0.9989620074629784
FOS,U2AF1,-0.3029194325208664,-0.005281627469230443,0.3029194325208664,0.005281627469230443
JUN,JUN,0.9985588788986206,0.9985728412866592,0.9985588788986206,0.9985728412866592
JUN,MOB4,-0.33930505253374577,-0.100925556384027,0.33930505253374577,0.100925556384027
JUN,CYB5R4,0.31618090759729967,0.14180238428525627,0.31618090759729967,0.14180238428525627
JUN,SHFM1,-0.4530470883473754,-0.13450696505606174,0.4530470883473754,0.13450696505606174
JUN,SPCS2,-0.36827335925772786,-0.03597569215344265,0.36827335925772786,0.03597569215344265
STAT1,NRD1,-0.3075233241543174,0.08448035269975662,0.3075233241543174,0.08448035269975662
STAT1,GBP2,0.33440225408412516,0.23386430367827415,0.33440225408412516,0.23386430367827415
STAT1,STAT1,0.8739050775766373,0.8731994852423668,0.8739050775766373,0.8731994852423668
STAT1,COX7C,-0.30730372574180365,0.01115790638141334,0.30730372574180365,0.01115790638141334
STAT1,PPIA,0.34700262919068336,-0.06042777420952916,0.34700262919068336,0.06042777420952916
STAT1,TM2D2,-0.3610660694539547,0.021743600256741047,0.3610660694539547,0.021743600256741047
STAT1,TCEB1,0.306842315942049,-0.1515251360833645,0.306842315942049,0.1515251360833645
STAT1,EDF1,-0.30914037115871906,-0.0006027147173881531,0.30914037115871906,0.0006027147173881531
STAT1,ATP5L,0.41313876677304506,-0.0979608204215765,0.41313876677304506,0.0979608204215765
STAT1,TMEM208,0.3533465373329818,-0.15785764530301094,0.3533465373329818,0.15785764530301094
STAT1,SIRPA,-0.41966189816594124,-0.1084136413410306,0.41966189816594124,0.1084136413410306
STAT1,RBM39,0.3054003557190299,-0.15786207444034517,0.3054003557190299,0.15786207444034517
ATF4,RPL22,-0.3496788442134857,-0.02399234054610133,0.3496788442134857,0.02399234054610133
ATF4,PGD,-0.3248149463906884,0.10270962584763765,0.3248149463906884,0.10270962584763765
ATF4,CAP1,-0.32982425298541784,-0.004585714545100927,0.32982425298541784,0.004585714545100927
ATF4,PRDX1,-0.3250771062448621,-0.17290718015283346,0.3250771062448621,0.17290718015283346
ATF4,UQCRH,-0.3004441743250936,-0.09717417927458882,0.3004441743250936,0.09717417927458882
ATF4,RHOC,-0.3301588478498161,-0.08089841436594725,0.3301588478498161,0.08089841436594725
ATF4,PSMB4,-0.334122353233397,0.02892219554632902,0.334122353233397,0.02892219554632902
ATF4,LMNA,-0.34158187732100487,-0.08821097575128078,0.34158187732100487,0.08821097575128078
ATF4,CCT3,-0.3052044417709112,-0.09485940961167216,0.3052044417709112,0.09485940961167216
ATF4,FCER1G,-0.3124415846541524,-0.06089385220548138,0.3124415846541524,0.06089385220548138
ATF4,SRP9,-0.33297676034271717,-0.14936998952180147,0.33297676034271717,0.14936998952180147
ATF4,PPP1CB,-0.3320580030558631,-0.0678274359088391,0.3320580030558631,0.0678274359088391
ATF4,UGP2,0.30526380660012364,-0.06651915702968836,0.30526380660012364,0.06651915702968836
ATF4,ANXA4,-0.34805805049836636,-0.25166426226496696,0.34805805049836636,0.25166426226496696
ATF4,RPL31,0.3363003097474575,0.17735904385335743,0.3363003097474575,0.17735904385335743
ATF4,UBE2E3,0.3286411860026419,-0.168980693211779,0.3286411860026419,0.168980693211779
ATF4,RPL37A,0.33761309273540974,0.2772890217602253,0.33761309273540974,0.2772890217602253
ATF4,ARPC2,-0.4305334356613457,-0.0590510779293254,0.4305334356613457,0.0590510779293254
ATF4,RPL32,0.4078812946099788,0.07681570394197479,0.4078812946099788,0.07681570394197479
ATF4,RPL15,0.3341146633028984,0.31026716250926256,0.3341146633028984,0.31026716250926256
ATF4,XRN1,-0.34602030739188194,0.13345934636890888,0.34602030739188194,0.13345934636890888
ATF4,RPL35A,0.3674638490192592,0.48880912363529205,0.3674638490192592,0.48880912363529205
ATF4,CISD2,-0.30962819140404463,-0.0728034907951951,0.30962819140404463,0.0728034907951951
ATF4,RPL34,0.39863073639571667,0.31736205762717873,0.39863073639571667,0.31736205762717873
ATF4,DDX60L,-0.3721905071288347,-0.14008818939328194,0.3721905071288347,0.14008818939328194
ATF4,CCT5,-0.3051540432497859,-0.016921501606702805,0.3051540432497859,0.016921501606702805
ATF4,BASP1,-0.32366655487567186,-0.2335601532831788,0.32366655487567186,0.2335601532831788
ATF4,SNX2,-0.3298578104004264,-0.22589103877544403,0.3298578104004264,0.22589103877544403
ATF4,HLA-A,0.38513866253197193,0.24245901801623404,0.38513866253197193,0.24245901801623404
ATF4,HLA-E,0.38145685475319624,0.22985486930701882,0.38145685475319624,0.22985486930701882
ATF4,FLOT1,0.32380174845457077,-0.044797100708819926,0.32380174845457077,0.044797100708819926
ATF4,HMGA1,0.32083332631736994,0.18776864279061556,0.32083332631736994,0.18776864279061556
ATF4,ACTB,-0.35382361989468336,-0.1594868586398661,0.35382361989468336,0.1594868586398661
ATF4,CPVL,-0.36357044614851475,-0.19849391095340252,0.36357044614851475,0.19849391095340252
ATF4,UPP1,0.46885633654892445,0.12618270330131054,0.46885633654892445,0.12618270330131054
ATF4,SHFM1,-0.30546407029032707,-0.01735554076731205,0.30546407029032707,0.01735554076731205
ATF4,BRI3,-0.3255703328177333,-0.04340537078678608,0.3255703328177333,0.04340537078678608
ATF4,TFEC,-0.3076772727072239,0.04060271382331848,0.3076772727072239,0.04060271382331848
ATF4,SAT1,0.414727246388793,0.24675323441624641,0.414727246388793,0.24675323441624641
ATF4,LYN,-0.4807718344964087,-0.004399728029966354,0.4807718344964087,0.004399728029966354
ATF4,EEF1D,0.31879725493490696,0.1758708357810974,0.31879725493490696,0.1758708357810974
ATF4,RAB18,-0.3426619376987219,-0.2128742344211787,0.3426619376987219,0.2128742344211787
ATF4,VPS26A,-0.37271104753017426,-0.1226604706607759,0.37271104753017426,0.1226604706607759
ATF4,DDIT4,0.32134901237441227,0.08260572259314358,0.32134901237441227,0.08260572259314358
ATF4,BUB3,-0.328059121966362,-0.05477909476030618,0.328059121966362,0.05477909476030618
ATF4,GLRX3,-0.3057052078656852,-0.07574792858213186,0.3057052078656852,0.07574792858213186
ATF4,PSMD13,-0.5345861986279488,-0.17232440412044525,0.5345861986279488,0.17232440412044525
ATF4,TALDO1,-0.36253086803480983,-0.2904332969337702,0.36253086803480983,0.2904332969337702
ATF4,UBXN1,0.4884793274104595,0.16554135270416737,0.4884793274104595,0.16554135270416737
ATF4,CFL1,-0.49815323017537594,-0.29808946000412107,0.49815323017537594,0.29808946000412107
ATF4,POLD4,0.3161633312702179,0.3440199140459299,0.3161633312702179,0.3440199140459299
ATF4,P2RY6,-0.31285514310002327,-0.2445421398151666,0.31285514310002327,0.2445421398151666
ATF4,EMP1,-0.3742928297724575,-0.19591770879924297,0.3742928297724575,0.19591770879924297
ATF4,MYL6,-0.38521364238113165,0.03833571048016893,0.38521364238113165,0.03833571048016893
ATF4,PTGES3,0.3291618302464485,0.0052068158984184265,0.3291618302464485,0.0052068158984184265
ATF4,OS9,0.30660267174243927,-0.16703992756083608,0.30660267174243927,0.16703992756083608
ATF4,LINC00936,0.3665854465216398,-0.004551356192678213,0.3665854465216398,0.004551356192678213
ATF4,UBE2N,-0.3276648744940758,-0.23627189232502133,0.3276648744940758,0.23627189232502133
ATF4,TXNRD1,-0.31208539102226496,-0.29151867236942053,0.31208539102226496,0.29151867236942053
ATF4,VPS29,-0.30950582353398204,-0.13014154648408294,0.30950582353398204,0.13014154648408294
ATF4,RPL21,0.4729698561131954,0.2147444598376751,0.4729698561131954,0.2147444598376751
ATF4,RCBTB2,-0.3367121000774205,-0.12605195736978203,0.3367121000774205,0.12605195736978203
ATF4,TM9SF2,-0.48036830872297287,-0.21014492958784103,0.48036830872297287,0.21014492958784103
ATF4,PSMA6,0.35995235200971365,0.21711918836990662,0.35995235200971365,0.21711918836990662
ATF4,NPC2,-0.30792644061148167,-0.004634955897927284,0.30792644061148167,0.004634955897927284
ATF4,AHSA1,-0.3009124007076025,-0.11319576296955347,0.3009124007076025,0.11319576296955347
ATF4,EIF5,0.34004706563428044,0.3186194119043648,0.34004706563428044,0.3186194119043648
ATF4,ANXA2,-0.5168551579117775,-0.25467846915125847,0.5168551579117775,0.25467846915125847
ATF4,RPL4,0.4082456799224019,0.10495908161101397,0.4082456799224019,0.10495908161101397
ATF4,RPLP1,0.329117676243186,0.3165900781750679,0.329117676243186,0.3165900781750679
ATF4,ISG20,0.3205309309414588,0.1324285613372922,0.3205309309414588,0.1324285613372922
ATF4,CIB1,0.38949252758175135,-0.060710636200383306,0.38949252758175135,0.060710636200383306
ATF4,RPS15A,0.36635505268350244,0.2316892723320052,0.36635505268350244,0.2316892723320052
ATF4,COTL1,0.30241846293210983,0.11867286812048405,0.30241846293210983,0.11867286812048405
ATF4,RPL26,0.33640475012362003,0.3868441879749298,0.33640475012362003,0.3868441879749298
ATF4,MAP2K3,0.3087987946346402,-0.2576141841709614,0.3087987946346402,0.2576141841709614
ATF4,PSMD11,-0.32692903256975114,-0.0516868697013706,0.32692903256975114,0.0516868697013706
ATF4,EIF1,0.30604507215321064,0.23943759337998927,0.30604507215321064,0.23943759337998927
ATF4,H3F3B,0.5016732696967665,0.09225320955738425,0.5016732696967665,0.09225320955738425
ATF4,CHMP1B,0.3363779541105032,0.13702112482860684,0.3363779541105032,0.13702112482860684
ATF4,ZFAS1,0.3133616764098406,0.4844211619347334,0.3133616764098406,0.4844211619347334
ATF4,CFD,-0.3889272687956691,-0.001603978220373392,0.3889272687956691,0.001603978220373392
ATF4,GPX4,0.4232519343495369,0.04418096458539367,0.4232519343495369,0.04418096458539367
ATF4,RPS15,0.3689170451252721,0.251758940750733,0.3689170451252721,0.251758940750733
ATF4,RPL36,0.46727269818075,0.2757018031552434,0.46727269818075,0.2757018031552434
ATF4,JUNB,0.3574206940829754,0.12226242199540138,0.3574206940829754,0.12226242199540138
ATF4,CALR,-0.36119351955130696,-0.28067813254892826,0.36119351955130696,0.28067813254892826
ATF4,IER2,0.3245855965651572,0.28507700376212597,0.3245855965651572,0.28507700376212597
ATF4,TPM4,-0.3004615558311343,-0.2479147957637906,0.3004615558311343,0.2479147957637906
ATF4,RAB8A,-0.37174477532244055,-0.07856094557791948,0.37174477532244055,0.07856094557791948
ATF4,RPS16,0.32392607629299164,0.35268126252049115,0.32392607629299164,0.35268126252049115
ATF4,SERTAD3,0.33139127120375633,0.1619772221893072,0.33139127120375633,0.1619772221893072
ATF4,RPL18,0.35867443308234215,0.22831063531339169,0.35867443308234215,0.22831063531339169
ATF4,FTL,-0.3255003746598959,-0.24680701456964016,0.3255003746598959,0.24680701456964016
ATF4,CD37,0.3317560818977654,0.12968900706619024,0.3317560818977654,0.12968900706619024
ATF4,RPL13A,0.33092446252703667,0.25137051567435265,0.33092446252703667,0.25137051567435265
ATF4,IL4I1,-0.3250208664685488,-0.30455031991004944,0.3250208664685488,0.30455031991004944
ATF4,ATF4,0.9977535605430603,0.8734869733452797,0.9977535605430603,0.8734869733452797
ATF4,DESI1,-0.3003659909591079,-0.013629900058731437,0.3003659909591079,0.013629900058731437
ATF4,HMGN1,0.3237830847501755,-0.042479900643229485,0.3237830847501755,0.042479900643229485
BBX,S100A11,-0.3102174298837781,0.14941483736038208,0.3102174298837781,0.14941483736038208
BBX,TAGLN2,-0.32243956421734765,0.19261673698201776,0.32243956421734765,0.19261673698201776
BBX,SUMO1,-0.3497746158391237,-0.01558397919870913,0.3497746158391237,0.01558397919870913
BBX,BBX,0.9986699298024178,0.9984565749764442,0.9986699298024178,0.9984565749764442
BBX,TRA2B,-0.32939149904996157,0.056399350985884666,0.32939149904996157,0.056399350985884666
BBX,OSTC,-0.3512618242530152,0.1240735100582242,0.3512618242530152,0.1240735100582242
BBX,TPMT,-0.30666428222320974,-0.11736102029681206,0.30666428222320974,0.11736102029681206
BBX,IFNGR1,0.308250367641449,-0.07540647336281836,0.308250367641449,0.07540647336281836
BBX,GK,-0.3146492838859558,0.06960332277230918,0.3146492838859558,0.06960332277230918
BBX,FERMT3,0.3836488835513592,-0.026065459940582514,0.3836488835513592,0.026065459940582514
BBX,ARF3,0.363366074860096,-0.04118110705167055,0.363366074860096,0.04118110705167055
